"","block.number","block.type","trial.number","practice",".thisRepN",".thisTrialN",".thisN",".thisIndex","thisRow.t","notes","RT","clicked.reward","consecutive.distance","distance.to.top.10.","total","mean","Participant.Nummer","Leeftijd","Gender","schrijfhand","X","participant_number"
"7688",7,"mean",7,0,0,127,127,127,NA,NA,0.546550700091757,86,0.11,0,613,76,31,18,"vrouwelijk","rechts",NA,"31"
"7689",7,"mean",8,0,0,128,128,128,NA,NA,0.451063800021075,83,0.11,0.11,696,77,31,18,"vrouwelijk","rechts",NA,"31"
"7690",7,"mean",9,0,0,129,129,129,NA,NA,0.717354999971576,81,0.33,0.11,777,77,31,18,"vrouwelijk","rechts",NA,"31"
"7691",7,"mean",10,0,0,130,130,130,NA,NA,0.598681899951771,74,0.11,0.22,851,77,31,18,"vrouwelijk","rechts",NA,"31"
"7692",7,"mean",11,0,0,131,131,131,NA,NA,0.785008799983189,76,0.55,0.22,927,77,31,18,"vrouwelijk","rechts",NA,"31"
"7693",7,"mean",12,0,0,132,132,132,NA,NA,0.284939600038342,67,0.11,0.33,994,76,31,18,"vrouwelijk","rechts",NA,"31"
"7694",7,"mean",13,0,0,133,133,133,NA,NA,0.992026500054635,73,0.560892146495206,0.15556349186104,1067,76,31,18,"vrouwelijk","rechts",NA,"31"
"7695",7,"mean",14,0,0,134,134,134,NA,NA,0.472110099974088,63,0.11,0.245967477524977,1130,75,31,18,"vrouwelijk","rechts",NA,"31"
"7696",7,"mean",15,0,0,135,135,135,NA,NA,0.974578900029883,71,0.453541618817943,0.245967477524977,1201,75,31,18,"vrouwelijk","rechts",NA,"31"
"7697",7,"mean",16,0,0,136,136,136,NA,NA,0.681225599953905,69,0.347850542618522,0.22,1270,74,31,18,"vrouwelijk","rechts",NA,"31"
"7698",7,"mean",17,0,0,137,137,137,NA,NA,0.983398800017312,64,0.15556349186104,0.33,1334,74,31,18,"vrouwelijk","rechts",NA,"31"
"7699",7,"mean",18,0,0,138,138,138,NA,NA,1.20224800007418,62,0.396610640301039,0.347850542618522,1396,73,31,18,"vrouwelijk","rechts",NA,"31"
"7700",7,"mean",19,0,0,139,139,139,NA,NA,0.919628799892962,65,0.66,0.245967477524977,1461,73,31,18,"vrouwelijk","rechts",NA,"31"
"7701",8,"total",0,0,0,140,140,140,NA,NA,2.25974869995844,37,0.491934955049954,0.491934955049954,37,37,31,18,"vrouwelijk","rechts",NA,"31"
"7702",8,"total",1,0,0,141,141,141,NA,NA,0.861697999993339,57,0.33,0,94,47,31,18,"vrouwelijk","rechts",NA,"31"
"7703",8,"total",2,0,0,142,142,142,NA,NA,1.27054099994712,28,0.347850542618522,0.347850542618522,122,40,31,18,"vrouwelijk","rechts",NA,"31"
"7704",8,"total",3,0,0,143,143,143,NA,NA,0.907091700006276,58,0.88,0,180,45,31,18,"vrouwelijk","rechts",NA,"31"
"7705",8,"total",4,0,0,144,144,144,NA,NA,1.16313469992019,65,0.347850542618522,0,245,49,31,18,"vrouwelijk","rechts",NA,"31"
"7706",8,"total",5,0,0,145,145,145,NA,NA,0.704406300093979,75,0.15556349186104,0,320,53,31,18,"vrouwelijk","rechts",NA,"31"
"7707",8,"total",6,0,0,146,146,146,NA,NA,0.482296800008044,70,0.11,0.11,390,55,31,18,"vrouwelijk","rechts",NA,"31"
"7708",8,"total",7,0,0,147,147,147,NA,NA,0.457023399998434,61,0.11,0.22,451,56,31,18,"vrouwelijk","rechts",NA,"31"
"7709",8,"total",8,0,0,148,148,148,NA,NA,0.640465499949642,74,0.33,0.11,525,58,31,18,"vrouwelijk","rechts",NA,"31"
"7710",8,"total",9,0,0,149,149,149,NA,NA,0.956269699963741,70,0.11,0.11,595,59,31,18,"vrouwelijk","rechts",NA,"31"
"7711",8,"total",10,0,0,150,150,150,NA,NA,0.459106500027701,65,0.11,0.22,660,60,31,18,"vrouwelijk","rechts",NA,"31"
"7712",8,"total",11,0,0,151,151,151,NA,NA,1.14842089999001,63,0.15556349186104,0.155563491861041,723,60,31,18,"vrouwelijk","rechts",NA,"31"
"7713",8,"total",12,0,0,152,152,152,NA,NA,0.644294400000945,65,0.22,0.11,788,60,31,18,"vrouwelijk","rechts",NA,"31"
"7714",8,"total",13,0,0,153,153,153,NA,NA,1.03701769991312,25,0.347850542618522,0.453541618817943,813,58,31,18,"vrouwelijk","rechts",NA,"31"
"7715",8,"total",14,0,0,154,154,154,NA,NA,0.109010699903592,33,0.11,0.347850542618522,846,56,31,18,"vrouwelijk","rechts",NA,"31"
"7716",8,"total",15,0,0,155,155,155,NA,NA,3.31297660002019,9,0.245967477524977,0.55,855,53,31,18,"vrouwelijk","rechts",NA,"31"
"7717",8,"total",16,0,0,156,156,156,NA,NA,1.44733260001522,78,0.996092365195116,0,933,54,31,18,"vrouwelijk","rechts",NA,"31"
"7718",8,"total",17,0,0,157,157,157,NA,NA,0.485034800018184,72,0.11,0.11,1005,55,31,18,"vrouwelijk","rechts",NA,"31"
"7719",8,"total",18,0,0,158,158,158,NA,NA,0.635586499935016,67,0.11,0.22,1072,56,31,18,"vrouwelijk","rechts",NA,"31"
"7720",8,"total",19,0,0,159,159,159,NA,NA,0.905357199953869,80,0.33,0,1152,57,31,18,"vrouwelijk","rechts",NA,"31"
"7721",9,"mean",0,0,0,160,160,160,NA,NA,1.85289810004178,83,0.11,0.11,83,83,31,18,"vrouwelijk","rechts",NA,"31"
"7722",9,"mean",1,0,0,161,161,161,NA,NA,0.516479799989611,75,0.15556349186104,0.11,158,79,31,18,"vrouwelijk","rechts",NA,"31"
"7723",9,"mean",2,0,0,162,162,162,NA,NA,0.34838260000106,74,0.11,0.15556349186104,232,77,31,18,"vrouwelijk","rechts",NA,"31"
"7724",9,"mean",3,0,0,163,163,163,NA,NA,0.432435099966824,85,0.245967477524977,0,317,79,31,18,"vrouwelijk","rechts",NA,"31"
"7725",9,"mean",4,0,0,164,164,164,NA,NA,0.282813399913721,84,0.11,0.11,401,80,31,18,"vrouwelijk","rechts",NA,"31"
"7726",9,"mean",5,0,0,165,165,165,NA,NA,0.503972899983637,77,0.11,0.15556349186104,478,79,31,18,"vrouwelijk","rechts",NA,"31"
"7727",9,"mean",6,0,0,166,166,166,NA,NA,0.341119799995795,78,0.11,0.11,556,79,31,18,"vrouwelijk","rechts",NA,"31"
"7728",9,"mean",7,0,0,167,167,167,NA,NA,0.434816400054842,78,0.11,0.15556349186104,634,79,31,18,"vrouwelijk","rechts",NA,"31"
"7729",9,"mean",8,0,0,168,168,168,NA,NA,0.24558360001538,85,0.11,0.11,719,79,31,18,"vrouwelijk","rechts",NA,"31"
"7730",9,"mean",9,0,0,169,169,169,NA,NA,0.29546090005897,85,0.11,0.11,804,80,31,18,"vrouwelijk","rechts",NA,"31"
"7731",9,"mean",10,0,0,170,170,170,NA,NA,0.342846599989571,76,0.11,0.22,880,80,31,18,"vrouwelijk","rechts",NA,"31"
"7732",9,"mean",11,0,0,171,171,171,NA,NA,1.3786919999402,78,0.11,0.245967477524977,958,79,31,18,"vrouwelijk","rechts",NA,"31"
"7733",9,"mean",12,0,0,172,172,172,NA,NA,0.371750199934468,86,0.11,0,1044,80,31,18,"vrouwelijk","rechts",NA,"31"
"7734",9,"mean",13,0,0,173,173,173,NA,NA,0.471099899965338,86,0.11,0,1130,80,31,18,"vrouwelijk","rechts",NA,"31"
"7735",9,"mean",14,0,0,174,174,174,NA,NA,0.524463800014928,78,0.11,0.11,1208,80,31,18,"vrouwelijk","rechts",NA,"31"
"7736",9,"mean",15,0,0,175,175,175,NA,NA,0.50871179997921,66,0.11,0.22,1274,79,31,18,"vrouwelijk","rechts",NA,"31"
"7737",9,"mean",16,0,0,176,176,176,NA,NA,0.880467199953273,65,0.55,0.22,1339,78,31,18,"vrouwelijk","rechts",NA,"31"
"7738",9,"mean",17,0,0,177,177,177,NA,NA,1.5209628000157,73,0.622253967444162,0.453541618817943,1412,78,31,18,"vrouwelijk","rechts",NA,"31"
"7739",9,"mean",18,0,0,178,178,178,NA,NA,0.50401769997552,80,0.11,0.44,1492,78,31,18,"vrouwelijk","rechts",NA,"31"
"7740",9,"mean",19,0,0,179,179,179,NA,NA,0.379879999905825,81,0.11,0.245967477524977,1573,78,31,18,"vrouwelijk","rechts",NA,"31"
"7741",1,"total",0,1,0,0,0,0,NA,NA,2.23217259999365,39,0.396610640301039,0.396610640301039,39,39,32,19,"vrouwelijk","rechts",NA,"32"
"7742",1,"total",1,1,0,1,1,1,NA,NA,3.42186190001667,39,0.11,0.347850542618522,78,39,32,19,"vrouwelijk","rechts",NA,"32"
"7743",1,"total",2,1,0,2,2,2,NA,NA,0.0733019000617787,39,0,0.347850542618522,117,39,32,19,"vrouwelijk","rechts",NA,"32"
"7744",1,"total",3,1,0,3,3,3,NA,NA,1.28872959990986,61,0.396610640301039,0.11,178,44,32,19,"vrouwelijk","rechts",NA,"32"
"7745",1,"total",4,1,0,4,4,4,NA,NA,1.67113089992199,64,1.12178429299041,0,242,48,32,19,"vrouwelijk","rechts",NA,"32"
"7746",1,"total",5,1,0,5,5,5,NA,NA,1.35120269993786,70,0.11,0,312,52,32,19,"vrouwelijk","rechts",NA,"32"
"7747",1,"total",6,1,0,6,6,6,NA,NA,0.671228199964389,71,0.11,0,383,54,32,19,"vrouwelijk","rechts",NA,"32"
"7748",1,"total",7,1,0,7,7,7,NA,NA,0.749987000017427,67,0.11,0.11,450,56,32,19,"vrouwelijk","rechts",NA,"32"
"7749",1,"total",8,1,0,8,8,8,NA,NA,0.967004600097425,62,0.15556349186104,0.11,512,56,32,19,"vrouwelijk","rechts",NA,"32"
"7750",1,"total",9,1,0,9,9,9,NA,NA,1.18181170010939,76,0.22,0,588,58,32,19,"vrouwelijk","rechts",NA,"32"
"7751",1,"total",10,1,0,10,10,10,NA,NA,0.961655299994163,76,0.11,0,664,60,32,19,"vrouwelijk","rechts",NA,"32"
"7752",1,"total",11,1,0,11,11,11,NA,NA,0.977260799962096,73,0.11,0.11,737,61,32,19,"vrouwelijk","rechts",NA,"32"
"7753",1,"total",12,1,0,12,12,12,NA,NA,0.911419599899091,71,0.15556349186104,0.11,808,62,32,19,"vrouwelijk","rechts",NA,"32"
"7754",1,"total",13,1,0,13,13,13,NA,NA,0.945136699941941,77,0.22,0,885,63,32,19,"vrouwelijk","rechts",NA,"32"
"7755",1,"total",14,1,0,14,14,14,NA,NA,0.808149100048468,73,0.11,0.11,958,63,32,19,"vrouwelijk","rechts",NA,"32"
"7756",1,"total",15,1,0,15,15,15,NA,NA,1.02287619991694,72,0.11,0.15556349186104,1030,64,32,19,"vrouwelijk","rechts",NA,"32"
"7757",1,"total",16,1,0,16,16,16,NA,NA,3.98026760003995,71,0.396610640301039,0.11,1101,64,32,19,"vrouwelijk","rechts",NA,"32"
"7758",1,"total",17,1,0,17,17,17,NA,NA,1.13654749991838,63,0.11,0.22,1164,64,32,19,"vrouwelijk","rechts",NA,"32"
"7759",1,"total",18,1,0,18,18,18,NA,NA,1.52815089991782,76,0.33,0.11,1240,65,32,19,"vrouwelijk","rechts",NA,"32"
"7760",1,"total",19,1,0,19,19,19,NA,NA,0.769942500046454,70,0.11,0.15556349186104,1310,65,32,19,"vrouwelijk","rechts",NA,"32"
"7761",2,"mean",0,0,0,20,20,20,NA,NA,2.77336019999348,16,0.11,0.11,16,16,32,19,"vrouwelijk","rechts",NA,"32"
"7762",2,"mean",1,0,0,21,21,21,NA,NA,1.38275749993045,49,0.44,0,65,32,32,19,"vrouwelijk","rechts",NA,"32"
"7763",2,"mean",2,0,0,22,22,22,NA,NA,1.49982479994651,77,1.08337435819757,0,142,47,32,19,"vrouwelijk","rechts",NA,"32"
"7764",2,"mean",3,0,0,23,23,23,NA,NA,1.29590399994049,79,0.11,0,221,55,32,19,"vrouwelijk","rechts",NA,"32"
"7765",2,"mean",4,0,0,24,24,24,NA,NA,0.999735199962743,81,0.11,0,302,60,32,19,"vrouwelijk","rechts",NA,"32"
"7766",2,"mean",5,0,0,25,25,25,NA,NA,0.761696200002916,82,0.11,0,384,64,32,19,"vrouwelijk","rechts",NA,"32"
"7767",2,"mean",6,0,0,26,26,26,NA,NA,1.17151959997136,81,0.11,0.11,465,66,32,19,"vrouwelijk","rechts",NA,"32"
"7768",2,"mean",7,0,0,27,27,27,NA,NA,0.984537199954502,78,0.11,0.22,543,67,32,19,"vrouwelijk","rechts",NA,"32"
"7769",2,"mean",8,0,0,28,28,28,NA,NA,0.87738319998607,83,0.245967477524977,0,626,69,32,19,"vrouwelijk","rechts",NA,"32"
"7770",2,"mean",9,0,0,29,29,29,NA,NA,0.989263999974355,79,0.11,0.11,705,70,32,19,"vrouwelijk","rechts",NA,"32"
"7771",2,"mean",10,0,0,30,30,30,NA,NA,1.04591870005243,81,0.15556349186104,0.11,786,71,32,19,"vrouwelijk","rechts",NA,"32"
"7772",2,"mean",11,0,0,31,31,31,NA,NA,0.757166099967435,83,0.22,0,869,72,32,19,"vrouwelijk","rechts",NA,"32"
"7773",2,"mean",12,0,0,32,32,32,NA,NA,0.869274799944833,82,0.11,0.11,951,73,32,19,"vrouwelijk","rechts",NA,"32"
"7774",2,"mean",13,0,0,33,33,33,NA,NA,0.605419900035486,81,0.11,0.15556349186104,1032,73,32,19,"vrouwelijk","rechts",NA,"32"
"7775",2,"mean",14,0,0,34,34,34,NA,NA,2.97815039998386,35,0.737902432574931,0.777817459305202,1067,71,32,19,"vrouwelijk","rechts",NA,"32"
"7776",2,"mean",15,0,0,35,35,35,NA,NA,2.01428309991024,77,0.777817459305202,0.22,1144,71,32,19,"vrouwelijk","rechts",NA,"32"
"7777",2,"mean",16,0,0,36,36,36,NA,NA,0.983837999985553,76,0.15556349186104,0.15556349186104,1220,71,32,19,"vrouwelijk","rechts",NA,"32"
"7778",2,"mean",17,0,0,37,37,37,NA,NA,1.04313440003898,81,0.44,0.245967477524977,1301,72,32,19,"vrouwelijk","rechts",NA,"32"
"7779",2,"mean",18,0,0,38,38,38,NA,NA,0.377352599985898,81,0.11,0.22,1382,72,32,19,"vrouwelijk","rechts",NA,"32"
"7780",2,"mean",19,0,0,39,39,39,NA,NA,0.624457000056282,77,0.245967477524977,0.245967477524977,1459,72,32,19,"vrouwelijk","rechts",NA,"32"
"7781",3,"total",0,0,0,40,40,40,NA,NA,2.9126624999335,12,0.99,0.99,12,12,32,19,"vrouwelijk","rechts",NA,"32"
"7782",3,"total",1,0,0,41,41,41,NA,NA,1.56067929998972,87,1.40868733223523,0,99,49,32,19,"vrouwelijk","rechts",NA,"32"
"7783",3,"total",2,0,0,42,42,42,NA,NA,0.789910699939355,87,0.11,0.11,186,62,32,19,"vrouwelijk","rechts",NA,"32"
"7784",3,"total",3,0,0,43,43,43,NA,NA,0.419122499995865,82,0.11,0.15556349186104,268,67,32,19,"vrouwelijk","rechts",NA,"32"
"7785",3,"total",4,0,0,44,44,44,NA,NA,0.523475599940866,86,0.15556349186104,0.22,354,70,32,19,"vrouwelijk","rechts",NA,"32"
"7786",3,"total",5,0,0,45,45,45,NA,NA,0.779699300066568,80,0.11,0.245967477524977,434,72,32,19,"vrouwelijk","rechts",NA,"32"
"7787",3,"total",6,0,0,46,46,46,NA,NA,0.284281800035387,82,0.22,0.11,516,73,32,19,"vrouwelijk","rechts",NA,"32"
"7788",3,"total",7,0,0,47,47,47,NA,NA,0.473729399964213,71,0.11,0.22,587,73,32,19,"vrouwelijk","rechts",NA,"32"
"7789",3,"total",8,0,0,48,48,48,NA,NA,1.09007109992672,47,0.859127464349732,1.03773792452623,634,70,32,19,"vrouwelijk","rechts",NA,"32"
"7790",3,"total",9,0,0,49,49,49,NA,NA,1.63316209998447,57,0.777817459305202,0.33,691,69,32,19,"vrouwelijk","rechts",NA,"32"
"7791",3,"total",10,0,0,50,50,50,NA,NA,0.568818800034933,72,0.155563491861041,0.22,763,69,32,19,"vrouwelijk","rechts",NA,"32"
"7792",3,"total",11,0,0,51,51,51,NA,NA,1.09992179996334,78,0.245967477524977,0.245967477524977,841,70,32,19,"vrouwelijk","rechts",NA,"32"
"7793",3,"total",12,0,0,52,52,52,NA,NA,0.281699799932539,85,0.11,0.22,926,71,32,19,"vrouwelijk","rechts",NA,"32"
"7794",3,"total",13,0,0,53,53,53,NA,NA,0.411095699993894,71,0.245967477524977,0.245967477524977,997,71,32,19,"vrouwelijk","rechts",NA,"32"
"7795",3,"total",14,0,0,54,54,54,NA,NA,1.11865359998774,69,0.11,0.311126983722081,1066,71,32,19,"vrouwelijk","rechts",NA,"32"
"7796",3,"total",15,0,0,55,55,55,NA,NA,1.64429039997049,83,0.245967477524977,0.33,1149,71,32,19,"vrouwelijk","rechts",NA,"32"
"7797",3,"total",16,0,0,56,56,56,NA,NA,0.46717700001318,80,0.11,0.44,1229,72,32,19,"vrouwelijk","rechts",NA,"32"
"7798",3,"total",17,0,0,57,57,57,NA,NA,0.920134800020605,74,0.11,0.55,1303,72,32,19,"vrouwelijk","rechts",NA,"32"
"7799",3,"total",18,0,0,58,58,58,NA,NA,0.56328320002649,71,0.15556349186104,0.453541618817943,1374,72,32,19,"vrouwelijk","rechts",NA,"32"
"7800",3,"total",19,0,0,59,59,59,NA,NA,0.375658300006762,75,0.11,0.245967477524977,1449,72,32,19,"vrouwelijk","rechts",NA,"32"
"7801",4,"mean",0,0,0,60,60,60,NA,NA,2.3015727000311,75,1.1,1.1,75,75,32,19,"vrouwelijk","rechts",NA,"32"
"7802",4,"mean",1,0,0,61,61,61,NA,NA,1.04238440003246,63,0.33,0.33,138,69,32,19,"vrouwelijk","rechts",NA,"32"
"7803",4,"mean",2,0,0,62,62,62,NA,NA,0.0886576001066715,63,0.11,0.44,201,67,32,19,"vrouwelijk","rechts",NA,"32"
"7804",4,"mean",3,0,0,63,63,63,NA,NA,0.812680799979717,64,0.77,0.33,265,66,32,19,"vrouwelijk","rechts",NA,"32"
"7805",4,"mean",4,0,0,64,64,64,NA,NA,1.03291639999952,66,1.1,0.77,331,66,32,19,"vrouwelijk","rechts",NA,"32"
"7806",4,"mean",5,0,0,65,65,65,NA,NA,0.478459400008433,54,0.777817459305202,0.592368128784796,385,64,32,19,"vrouwelijk","rechts",NA,"32"
"7807",4,"mean",6,0,0,66,66,66,NA,NA,0.160192800103687,54,0,0.592368128784796,439,62,32,19,"vrouwelijk","rechts",NA,"32"
"7808",4,"mean",7,0,0,67,67,67,NA,NA,0.73349229991436,76,0.311126983722081,0,515,64,32,19,"vrouwelijk","rechts",NA,"32"
"7809",4,"mean",8,0,0,68,68,68,NA,NA,0.904843099997379,81,0.15556349186104,0,596,66,32,19,"vrouwelijk","rechts",NA,"32"
"7810",4,"mean",9,0,0,69,69,69,NA,NA,0.362086999928579,82,0.11,0,678,67,32,19,"vrouwelijk","rechts",NA,"32"
"7811",4,"mean",10,0,0,70,70,70,NA,NA,0.53038110001944,81,0.11,0.11,759,69,32,19,"vrouwelijk","rechts",NA,"32"
"7812",4,"mean",11,0,0,71,71,71,NA,NA,0.308373000007123,80,0.11,0.11,839,69,32,19,"vrouwelijk","rechts",NA,"32"
"7813",4,"mean",12,0,0,72,72,72,NA,NA,0.259476399980485,76,0.11,0.15556349186104,915,70,32,19,"vrouwelijk","rechts",NA,"32"
"7814",4,"mean",13,0,0,73,73,73,NA,NA,0.373356400057674,77,0.11,0.11,992,70,32,19,"vrouwelijk","rechts",NA,"32"
"7815",4,"mean",14,0,0,74,74,74,NA,NA,0.450247300090268,20,0.44,0.453541618817943,1012,67,32,19,"vrouwelijk","rechts",NA,"32"
"7816",4,"mean",15,0,0,75,75,75,NA,NA,0.0138234000187367,37,0.11,0.347850542618522,1049,65,32,19,"vrouwelijk","rechts",NA,"32"
"7817",4,"mean",16,0,0,76,76,76,NA,NA,1.8553544000024,80,0.466690475583121,0.11,1129,66,32,19,"vrouwelijk","rechts",NA,"32"
"7818",4,"mean",17,0,0,77,77,77,NA,NA,0.55416959989816,77,0.11,0.22,1206,67,32,19,"vrouwelijk","rechts",NA,"32"
"7819",4,"mean",18,0,0,78,78,78,NA,NA,0.393680599983782,76,0.11,0.33,1282,67,32,19,"vrouwelijk","rechts",NA,"32"
"7820",4,"mean",19,0,0,79,79,79,NA,NA,0.987858699983917,74,0.15556349186104,0.22,1356,67,32,19,"vrouwelijk","rechts",NA,"32"
"7821",5,"total",0,0,0,80,80,80,NA,NA,2.20193790004123,70,0.55,0.55,70,70,32,19,"vrouwelijk","rechts",NA,"32"
"7822",5,"total",1,0,0,81,81,81,NA,NA,0.325841299956664,64,0.11,0.491934955049954,134,67,32,19,"vrouwelijk","rechts",NA,"32"
"7823",5,"total",2,0,0,82,82,82,NA,NA,0.427428300026804,64,0.11,0.453541618817943,198,66,32,19,"vrouwelijk","rechts",NA,"32"
"7824",5,"total",3,0,0,83,83,83,NA,NA,0.435375100001693,67,0.11,0.44,265,66,32,19,"vrouwelijk","rechts",NA,"32"
"7825",5,"total",4,0,0,84,84,84,NA,NA,0.880388700054027,71,0.347850542618522,0.466690475583121,336,67,32,19,"vrouwelijk","rechts",NA,"32"
"7826",5,"total",5,0,0,85,85,85,NA,NA,0.341372300055809,73,0.11,0.396610640301039,409,68,32,19,"vrouwelijk","rechts",NA,"32"
"7827",5,"total",6,0,0,86,86,86,NA,NA,0.427946500014514,76,0.11,0,485,69,32,19,"vrouwelijk","rechts",NA,"32"
"7828",5,"total",7,0,0,87,87,87,NA,NA,0.798348800046369,79,0.11,0,564,70,32,19,"vrouwelijk","rechts",NA,"32"
"7829",5,"total",8,0,0,88,88,88,NA,NA,0.289327400038019,80,0.11,0,644,71,32,19,"vrouwelijk","rechts",NA,"32"
"7830",5,"total",9,0,0,89,89,89,NA,NA,0.339515200001188,79,0.11,0.11,723,72,32,19,"vrouwelijk","rechts",NA,"32"
"7831",5,"total",10,0,0,90,90,90,NA,NA,0.301241399953142,76,0.11,0.22,799,72,32,19,"vrouwelijk","rechts",NA,"32"
"7832",5,"total",11,0,0,91,91,91,NA,NA,0.695877999998629,80,0.245967477524977,0,879,73,32,19,"vrouwelijk","rechts",NA,"32"
"7833",5,"total",12,0,0,92,92,92,NA,NA,0.396277599968016,80,0.11,0.11,959,73,32,19,"vrouwelijk","rechts",NA,"32"
"7834",5,"total",13,0,0,93,93,93,NA,NA,0.515204500057735,78,0.11,0.22,1037,74,32,19,"vrouwelijk","rechts",NA,"32"
"7835",5,"total",14,0,0,94,94,94,NA,NA,1.01855090004392,83,0.15556349186104,0,1120,74,32,19,"vrouwelijk","rechts",NA,"32"
"7836",5,"total",15,0,0,95,95,95,NA,NA,0.512675000005402,76,0.245967477524977,0.15556349186104,1196,74,32,19,"vrouwelijk","rechts",NA,"32"
"7837",5,"total",16,0,0,96,96,96,NA,NA,0.100976799963973,75,0.11,0.22,1271,74,32,19,"vrouwelijk","rechts",NA,"32"
"7838",5,"total",17,0,0,97,97,97,NA,NA,0.524151699966751,82,0.245967477524977,0,1353,75,32,19,"vrouwelijk","rechts",NA,"32"
"7839",5,"total",18,0,0,98,98,98,NA,NA,0.394770700018853,82,0.15556349186104,0.11,1435,75,32,19,"vrouwelijk","rechts",NA,"32"
"7840",5,"total",19,0,0,99,99,99,NA,NA,0.927449399954639,79,0.15556349186104,0.11,1514,75,32,19,"vrouwelijk","rechts",NA,"32"
"7841",6,"mean",0,0,0,100,100,100,NA,NA,0.675972600001842,66,0.491934955049954,0.491934955049954,66,66,32,19,"vrouwelijk","rechts",NA,"32"
"7842",6,"mean",1,0,0,101,101,101,NA,NA,1.67091880005319,48,0.66,0.66,114,57,32,19,"vrouwelijk","rechts",NA,"32"
"7843",6,"mean",2,0,0,102,102,102,NA,NA,1.15517929999623,66,1.40868733223523,0.983869910099907,180,60,32,19,"vrouwelijk","rechts",NA,"32"
"7844",6,"mean",3,0,0,103,103,103,NA,NA,0.554273999994621,63,0.15556349186104,0.83773504164503,243,60,32,19,"vrouwelijk","rechts",NA,"32"
"7845",6,"mean",4,0,0,104,104,104,NA,NA,1.39242419996299,73,0.669103878332804,0,316,63,32,19,"vrouwelijk","rechts",NA,"32"
"7846",6,"mean",5,0,0,105,105,105,NA,NA,1.0586499000201,74,0.11,0,390,65,32,19,"vrouwelijk","rechts",NA,"32"
"7847",6,"mean",6,0,0,106,106,106,NA,NA,0.0091472000349313,74,0,0,464,66,32,19,"vrouwelijk","rechts",NA,"32"
"7848",6,"mean",7,0,0,107,107,107,NA,NA,0.0103009999729693,75,0.11,0,539,67,32,19,"vrouwelijk","rechts",NA,"32"
"7849",6,"mean",8,0,0,108,108,108,NA,NA,1.35130869993009,73,0.15556349186104,0.15556349186104,612,68,32,19,"vrouwelijk","rechts",NA,"32"
"7850",6,"mean",9,0,0,109,109,109,NA,NA,0.271057700039819,75,0.11,0,687,68,32,19,"vrouwelijk","rechts",NA,"32"
"7851",6,"mean",10,0,0,110,110,110,NA,NA,0.253752899938263,78,0.11,0,765,69,32,19,"vrouwelijk","rechts",NA,"32"
"7852",6,"mean",11,0,0,111,111,111,NA,NA,0.172377999988385,76,0.11,0,841,70,32,19,"vrouwelijk","rechts",NA,"32"
"7853",6,"mean",12,0,0,112,112,112,NA,NA,0.536788899917156,79,0.22,0,920,70,32,19,"vrouwelijk","rechts",NA,"32"
"7854",6,"mean",13,0,0,113,113,113,NA,NA,0.242522699991241,75,0.11,0.11,995,71,32,19,"vrouwelijk","rechts",NA,"32"
"7855",6,"mean",14,0,0,114,114,114,NA,NA,0.253422899986617,71,0.11,0.22,1066,71,32,19,"vrouwelijk","rechts",NA,"32"
"7856",6,"mean",15,0,0,115,115,115,NA,NA,0.259274399955757,69,0.11,0.245967477524977,1135,70,32,19,"vrouwelijk","rechts",NA,"32"
"7857",6,"mean",16,0,0,116,116,116,NA,NA,0.404173700022511,74,0.11,0.15556349186104,1209,71,32,19,"vrouwelijk","rechts",NA,"32"
"7858",6,"mean",17,0,0,117,117,117,NA,NA,0.253811499918811,79,0.11,0,1288,71,32,19,"vrouwelijk","rechts",NA,"32"
"7859",6,"mean",18,0,0,118,118,118,NA,NA,0.404570500017144,76,0.11,0.11,1364,71,32,19,"vrouwelijk","rechts",NA,"32"
"7860",6,"mean",19,0,0,119,119,119,NA,NA,0.306835499941371,71,0.11,0.15556349186104,1435,71,32,19,"vrouwelijk","rechts",NA,"32"
"7861",7,"total",0,0,0,120,120,120,NA,NA,1.64892140007578,72,1.34272111773071,1.34272111773071,72,72,32,19,"vrouwelijk","rechts",NA,"32"
"7862",7,"total",1,0,0,121,121,121,NA,NA,1.21190699993167,23,1.1,1.1,95,47,32,19,"vrouwelijk","rechts",NA,"32"
"7863",7,"total",2,0,0,122,122,122,NA,NA,1.7798490000423,60,1.5556349186104,1.1,155,51,32,19,"vrouwelijk","rechts",NA,"32"
"7864",7,"total",3,0,0,123,123,123,NA,NA,1.27085999993142,39,0.55,0.55,194,48,32,19,"vrouwelijk","rechts",NA,"32"
"7865",7,"total",4,0,0,124,124,124,NA,NA,1.84240690001752,44,0.669103878332804,0.793221280602078,238,47,32,19,"vrouwelijk","rechts",NA,"32"
"7866",7,"total",5,0,0,125,125,125,NA,NA,1.26803330006078,71,0.704343666117613,0.11,309,51,32,19,"vrouwelijk","rechts",NA,"32"
"7867",7,"total",6,0,0,126,126,126,NA,NA,0.358519700006582,66,0.11,0.22,375,53,32,19,"vrouwelijk","rechts",NA,"32"
"7868",7,"total",7,0,0,127,127,127,NA,NA,0.334576399996877,64,0.11,0.245967477524977,439,54,32,19,"vrouwelijk","rechts",NA,"32"
"7869",7,"total",8,0,0,128,128,128,NA,NA,0.336919600027613,63,0.11,0.311126983722081,502,55,32,19,"vrouwelijk","rechts",NA,"32"
